product_name,category,unit_cost,quantity_sold,sale_price,sale_date,stock_after_sale
E-Liquid 30ml,E-Liquids,120,15,299.0,2023-07-19,1
Tank Glass Replacement,Accessories,150,8,399.0,2023-07-20,10
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2023-07-20,90
Premium 2000 Puff,Disposable Vapes,280,8,799.0,2023-07-20,2
Battery Charger,Accessories,250,4,599.0,2023-07-20,300
Coil Pack (10 pcs),Accessories,200,7,499.0,2023-07-20,1
Battery 18650,Accessories,80,12,249.0,2023-07-21,1
Pod System Kit,Pod Systems,800,4,1499.0,2023-07-21,61
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-07-23,145
Compact Pod Kit,Pod Systems,600,2,1199.0,2023-07-23,205
Advanced Mod,Premium Devices,1800,2,2999.0,2023-07-23,304
Battery 18650,Accessories,80,7,249.0,2023-07-23,1
E-Liquid 60ml Premium,E-Liquids,200,10,499.0,2023-07-24,114
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2023-07-24,335
Max 3000 Puff,Disposable Vapes,350,7,999.0,2023-07-24,115
Classic 500 Puff,Disposable Vapes,150,12,399.0,2023-07-24,1
E-Liquid 60ml Premium,E-Liquids,200,9,499.0,2023-07-25,105
High Strength 50mg 30ml,E-Liquids,150,7,399.0,2023-07-25,232
E-Liquid 60ml Premium,E-Liquids,200,7,499.0,2023-07-26,98
Compact Pod Kit,Pod Systems,600,8,1199.0,2023-07-26,197
Lite 200 Puff,Disposable Vapes,100,21,249.0,2023-07-26,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-07-26,144
Lite 200 Puff,Disposable Vapes,100,12,249.0,2023-07-28,1
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2023-07-28,332
Battery 18650,Accessories,80,12,249.0,2023-07-28,1
Classic 500 Puff,Disposable Vapes,150,14,399.0,2023-07-28,1
Coil Pack (10 pcs),Accessories,200,5,499.0,2023-07-29,1
Compact Pod Kit,Pod Systems,600,3,1199.0,2023-07-29,194
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2023-07-29,330
E-Liquid 30ml,E-Liquids,120,7,299.0,2023-07-29,1
Lite 200 Puff,Disposable Vapes,100,14,249.0,2023-07-29,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-07-30,143
E-Liquid 60ml Premium,E-Liquids,200,4,499.0,2023-07-30,94
Advanced Mod,Premium Devices,1800,2,2999.0,2023-07-30,302
E-Liquid 100ml Bulk,E-Liquids,300,2,699.0,2023-07-30,88
Replacement Pods (4-Pack),Pod Systems,200,5,599.0,2023-08-01,1
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2023-08-01,227
Tank Glass Replacement,Accessories,150,9,399.0,2023-08-01,1
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2023-08-02,327
Replacement Pods (4-Pack),Pod Systems,200,5,599.0,2023-08-02,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2023-08-02,357
Tropical Mix 500 Puff,Disposable Vapes,150,8,399.0,2023-08-02,1
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2023-08-03,223
Pod System Kit,Pod Systems,800,4,1499.0,2023-08-03,57
Replacement Pods (4-Pack),Pod Systems,200,9,599.0,2023-08-03,1
Premium 2000 Puff,Disposable Vapes,280,5,799.0,2023-08-03,1
E-Liquid 30ml,E-Liquids,120,10,299.0,2023-08-03,1
Tank Glass Replacement,Accessories,150,7,399.0,2023-08-04,1
E-Liquid 100ml Bulk,E-Liquids,300,3,699.0,2023-08-04,85
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2023-08-04,219
E-Liquid 60ml Premium,E-Liquids,200,5,499.0,2023-08-04,89
Lite 200 Puff,Disposable Vapes,100,17,249.0,2023-08-04,1
High Strength 50mg 30ml,E-Liquids,150,2,399.0,2023-08-06,217
Pod System Kit,Pod Systems,800,1,1499.0,2023-08-06,56
Battery 18650,Accessories,80,16,249.0,2023-08-08,1
E-Liquid 60ml Premium,E-Liquids,200,5,499.0,2023-08-08,84
Tropical Mix 500 Puff,Disposable Vapes,150,8,399.0,2023-08-08,1
Tropical Mix 500 Puff,Disposable Vapes,150,13,399.0,2023-08-09,1
Pod System Kit,Pod Systems,800,4,1499.0,2023-08-09,52
Tank Glass Replacement,Accessories,150,11,399.0,2023-08-09,1
Battery Charger,Accessories,250,5,599.0,2023-08-09,295
Zero Nicotine 30ml,E-Liquids,100,7,249.0,2023-08-10,1
E-Liquid 60ml Premium,E-Liquids,200,7,499.0,2023-08-10,77
E-Liquid 100ml Bulk,E-Liquids,300,6,699.0,2023-08-10,79
Compact Pod Kit,Pod Systems,600,4,1199.0,2023-08-10,190
Battery Charger,Accessories,250,4,599.0,2023-08-10,291
High Strength 50mg 30ml,E-Liquids,150,6,399.0,2023-08-11,211
Battery Charger,Accessories,250,4,599.0,2023-08-11,287
Max 3000 Puff,Disposable Vapes,350,4,999.0,2023-08-11,111
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-08-12,142
Coil Pack (10 pcs),Accessories,200,3,499.0,2023-08-12,1
Lite 200 Puff,Disposable Vapes,100,10,249.0,2023-08-12,1
Max 3000 Puff,Disposable Vapes,350,7,999.0,2023-08-16,104
Tank Glass Replacement,Accessories,150,9,399.0,2023-08-16,1
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2023-08-16,324
Lite 200 Puff,Disposable Vapes,100,22,249.0,2023-08-16,1
Advanced Mod,Premium Devices,1800,3,2999.0,2023-08-16,299
Tropical Mix 500 Puff,Disposable Vapes,150,13,399.0,2023-08-17,1
Battery 18650,Accessories,80,14,249.0,2023-08-17,1
Max 3000 Puff,Disposable Vapes,350,6,999.0,2023-08-18,98
E-Liquid 100ml Bulk,E-Liquids,300,3,699.0,2023-08-18,76
Tank Glass Replacement,Accessories,150,9,399.0,2023-08-18,1
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2023-08-18,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-08-19,141
Classic 500 Puff,Disposable Vapes,150,7,399.0,2023-08-19,1
Zero Nicotine 30ml,E-Liquids,100,4,249.0,2023-08-20,1
E-Liquid 60ml Premium,E-Liquids,200,4,499.0,2023-08-20,73
Battery 18650,Accessories,80,6,249.0,2023-08-20,1
Battery Charger,Accessories,250,1,599.0,2023-08-20,286
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-08-20,140
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2023-08-23,322
Compact Pod Kit,Pod Systems,600,5,1199.0,2023-08-23,185
Classic 500 Puff,Disposable Vapes,150,5,399.0,2023-08-26,1
Compact Pod Kit,Pod Systems,600,3,1199.0,2023-08-26,182
E-Liquid 60ml Premium,E-Liquids,200,3,499.0,2023-08-26,70
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2023-08-28,207
E-Liquid 30ml,E-Liquids,120,11,299.0,2023-08-28,1
Classic 500 Puff,Disposable Vapes,150,10,399.0,2023-08-28,1
Battery Charger,Accessories,250,4,599.0,2023-08-28,282
Compact Pod Kit,Pod Systems,600,6,1199.0,2023-08-28,176
Coil Pack (10 pcs),Accessories,200,6,499.0,2023-08-29,1
Tropical Mix 500 Puff,Disposable Vapes,150,10,399.0,2023-08-29,1
Tank Glass Replacement,Accessories,150,8,399.0,2023-08-30,1
Classic 500 Puff,Disposable Vapes,150,11,399.0,2023-08-30,1
Coil Pack (10 pcs),Accessories,200,6,499.0,2023-08-31,1
Pod System Kit,Pod Systems,800,4,1499.0,2023-08-31,48
Professional Starter Kit,Premium Devices,1500,1,2499.0,2023-08-31,356
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2023-08-31,71
Battery Charger,Accessories,250,3,599.0,2023-08-31,279
Classic 500 Puff,Disposable Vapes,150,13,399.0,2023-09-01,1
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2023-09-01,1
Battery Charger,Accessories,250,3,599.0,2023-09-01,276
Coil Pack (10 pcs),Accessories,200,8,499.0,2023-09-01,1
Tropical Mix 500 Puff,Disposable Vapes,150,11,399.0,2023-09-01,1
E-Liquid 100ml Bulk,E-Liquids,300,2,699.0,2023-09-02,69
Replacement Pods (4-Pack),Pod Systems,200,6,599.0,2023-09-02,1
E-Liquid 60ml Premium,E-Liquids,200,5,499.0,2023-09-02,65
Zero Nicotine 30ml,E-Liquids,100,6,249.0,2023-09-03,1
Battery 18650,Accessories,80,9,249.0,2023-09-03,1
Tropical Mix 500 Puff,Disposable Vapes,150,8,399.0,2023-09-03,1
High Strength 50mg 30ml,E-Liquids,150,8,399.0,2023-09-04,199
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-09-04,139
Premium 2000 Puff,Disposable Vapes,280,8,799.0,2023-09-04,1
Tropical Mix 500 Puff,Disposable Vapes,150,13,399.0,2023-09-04,1
Professional Starter Kit,Premium Devices,1500,3,2499.0,2023-09-05,353
Replacement Pods (4-Pack),Pod Systems,200,7,599.0,2023-09-05,1
Premium 2000 Puff,Disposable Vapes,280,10,799.0,2023-09-05,1
Coil Pack (10 pcs),Accessories,200,10,499.0,2023-09-06,1
Lite 200 Puff,Disposable Vapes,100,19,249.0,2023-09-06,1
Classic 500 Puff,Disposable Vapes,150,15,399.0,2023-09-06,1
E-Liquid 30ml,E-Liquids,120,16,299.0,2023-09-06,1
Premium 2000 Puff,Disposable Vapes,280,10,799.0,2023-09-06,1
Compact Pod Kit,Pod Systems,600,5,1199.0,2023-09-08,171
Classic 500 Puff,Disposable Vapes,150,12,399.0,2023-09-08,1
Tank Glass Replacement,Accessories,150,9,399.0,2023-09-08,1
Replacement Pods (4-Pack),Pod Systems,200,8,599.0,2023-09-08,1
E-Liquid 60ml Premium,E-Liquids,200,11,499.0,2023-09-08,54
Tropical Mix 500 Puff,Disposable Vapes,150,5,399.0,2023-09-10,1
Professional Starter Kit,Premium Devices,1500,1,2499.0,2023-09-10,352
Battery 18650,Accessories,80,19,249.0,2023-09-12,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-09-12,138
Coil Pack (10 pcs),Accessories,200,5,499.0,2023-09-12,1
Replacement Pods (4-Pack),Pod Systems,200,13,599.0,2023-09-13,1
Classic 500 Puff,Disposable Vapes,150,14,399.0,2023-09-13,1
Tank Glass Replacement,Accessories,150,12,399.0,2023-09-13,1
Battery Charger,Accessories,250,6,599.0,2023-09-13,270
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2023-09-14,62
Battery 18650,Accessories,80,16,249.0,2023-09-14,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2023-09-14,350
Premium 2000 Puff,Disposable Vapes,280,7,799.0,2023-09-14,1
Advanced Mod,Premium Devices,1800,4,2999.0,2023-09-15,295
Tropical Mix 500 Puff,Disposable Vapes,150,11,399.0,2023-09-15,1
Tank Glass Replacement,Accessories,150,8,399.0,2023-09-15,1
Coil Pack (10 pcs),Accessories,200,5,499.0,2023-09-16,1
E-Liquid 30ml,E-Liquids,120,7,299.0,2023-09-16,1
Tropical Mix 500 Puff,Disposable Vapes,150,6,399.0,2023-09-16,1
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2023-09-18,55
Max 3000 Puff,Disposable Vapes,350,7,999.0,2023-09-18,91
Professional Starter Kit,Premium Devices,1500,2,2499.0,2023-09-18,348
E-Liquid 30ml,E-Liquids,120,14,299.0,2023-09-18,1
Classic 500 Puff,Disposable Vapes,150,17,399.0,2023-09-18,1
Max 3000 Puff,Disposable Vapes,350,6,999.0,2023-09-19,85
Classic 500 Puff,Disposable Vapes,150,14,399.0,2023-09-19,1
Coil Pack (10 pcs),Accessories,200,9,499.0,2023-09-19,1
Battery Charger,Accessories,250,5,599.0,2023-09-19,265
E-Liquid 30ml,E-Liquids,120,11,299.0,2023-09-22,1
Tank Glass Replacement,Accessories,150,9,399.0,2023-09-22,1
Zero Nicotine 30ml,E-Liquids,100,9,249.0,2023-09-22,1
Coil Pack (10 pcs),Accessories,200,10,499.0,2023-09-27,1
Pod System Kit,Pod Systems,800,4,1499.0,2023-09-27,44
Battery Charger,Accessories,250,6,599.0,2023-09-27,259
Premium 2000 Puff,Disposable Vapes,280,6,799.0,2023-09-28,1
Tank Glass Replacement,Accessories,150,7,399.0,2023-09-28,1
E-Liquid 30ml,E-Liquids,120,14,299.0,2023-09-28,1
E-Liquid 100ml Bulk,E-Liquids,300,2,699.0,2023-10-01,53
Lite 200 Puff,Disposable Vapes,100,13,249.0,2023-10-01,1
Advanced Mod,Premium Devices,1800,3,2999.0,2023-10-01,292
Battery Charger,Accessories,250,2,599.0,2023-10-01,257
Coil Pack (10 pcs),Accessories,200,4,499.0,2023-10-01,1
Coil Pack (10 pcs),Accessories,200,6,499.0,2023-10-02,1
Battery 18650,Accessories,80,15,249.0,2023-10-02,1
Battery Charger,Accessories,250,5,599.0,2023-10-02,252
Tank Glass Replacement,Accessories,150,12,399.0,2023-10-04,1
Battery 18650,Accessories,80,18,249.0,2023-10-04,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-10-04,137
Max 3000 Puff,Disposable Vapes,350,7,999.0,2023-10-04,78
Advanced Mod,Premium Devices,1800,5,2999.0,2023-10-04,287
Lite 200 Puff,Disposable Vapes,100,26,249.0,2023-10-05,1
E-Liquid 30ml,E-Liquids,120,14,299.0,2023-10-05,1
Professional Starter Kit,Premium Devices,1500,3,2499.0,2023-10-05,345
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2023-10-06,1
E-Liquid 60ml Premium,E-Liquids,200,6,499.0,2023-10-06,48
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-10-07,136
Replacement Pods (4-Pack),Pod Systems,200,7,599.0,2023-10-07,1
Max 3000 Puff,Disposable Vapes,350,3,999.0,2023-10-07,75
Tank Glass Replacement,Accessories,150,7,399.0,2023-10-07,1
Battery 18650,Accessories,80,8,249.0,2023-10-08,1
Compact Pod Kit,Pod Systems,600,4,1199.0,2023-10-08,167
Zero Nicotine 30ml,E-Liquids,100,6,249.0,2023-10-08,1
Max 3000 Puff,Disposable Vapes,350,2,999.0,2023-10-08,73
Tropical Mix 500 Puff,Disposable Vapes,150,4,399.0,2023-10-08,1
Classic 500 Puff,Disposable Vapes,150,14,399.0,2023-10-09,1
Pod System Kit,Pod Systems,800,5,1499.0,2023-10-09,39
Zero Nicotine 30ml,E-Liquids,100,13,249.0,2023-10-10,1
E-Liquid 30ml,E-Liquids,120,12,299.0,2023-10-10,1
E-Liquid 60ml Premium,E-Liquids,200,9,499.0,2023-10-10,39
Classic 500 Puff,Disposable Vapes,150,15,399.0,2023-10-10,1
Advanced Pod Kit,Pod Systems,1200,4,1999.0,2023-10-10,318
Battery Charger,Accessories,250,6,599.0,2023-10-11,246
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2023-10-11,316
Classic 500 Puff,Disposable Vapes,150,14,399.0,2023-10-11,1
Tank Glass Replacement,Accessories,150,12,399.0,2023-10-11,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-10-11,135
Battery 18650,Accessories,80,18,249.0,2023-10-12,1
E-Liquid 60ml Premium,E-Liquids,200,9,499.0,2023-10-12,30
Tropical Mix 500 Puff,Disposable Vapes,150,17,399.0,2023-10-12,1
Classic 500 Puff,Disposable Vapes,150,15,399.0,2023-10-12,1
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2023-10-13,313
Max 3000 Puff,Disposable Vapes,350,7,999.0,2023-10-13,66
Coil Pack (10 pcs),Accessories,200,9,499.0,2023-10-13,1
Premium 2000 Puff,Disposable Vapes,280,9,799.0,2023-10-13,1
Compact Pod Kit,Pod Systems,600,7,1199.0,2023-10-13,160
Lite 200 Puff,Disposable Vapes,100,10,249.0,2023-10-14,1
Max 3000 Puff,Disposable Vapes,350,3,999.0,2023-10-14,63
Premium 2000 Puff,Disposable Vapes,280,6,799.0,2023-10-14,1
Classic 500 Puff,Disposable Vapes,150,8,399.0,2023-10-15,1
Zero Nicotine 30ml,E-Liquids,100,6,249.0,2023-10-15,1
Premium 2000 Puff,Disposable Vapes,280,4,799.0,2023-10-15,1
Battery Charger,Accessories,250,2,599.0,2023-10-15,244
Max 3000 Puff,Disposable Vapes,350,8,999.0,2023-10-17,55
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-10-17,134
Lite 200 Puff,Disposable Vapes,100,23,249.0,2023-10-17,1
Zero Nicotine 30ml,E-Liquids,100,13,249.0,2023-10-17,1
Replacement Pods (4-Pack),Pod Systems,200,8,599.0,2023-10-17,1
Compact Pod Kit,Pod Systems,600,7,1199.0,2023-10-18,153
Pod System Kit,Pod Systems,800,4,1499.0,2023-10-18,35
Coil Pack (10 pcs),Accessories,200,8,499.0,2023-10-18,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-10-20,133
E-Liquid 60ml Premium,E-Liquids,200,7,499.0,2023-10-20,23
Lite 200 Puff,Disposable Vapes,100,21,249.0,2023-10-20,1
Battery 18650,Accessories,80,12,249.0,2023-10-20,1
Tropical Mix 500 Puff,Disposable Vapes,150,12,399.0,2023-10-20,1
E-Liquid 60ml Premium,E-Liquids,200,6,499.0,2023-10-23,17
Advanced Mod,Premium Devices,1800,3,2999.0,2023-10-23,284
High Strength 50mg 30ml,E-Liquids,150,6,399.0,2023-10-23,193
Replacement Pods (4-Pack),Pod Systems,200,7,599.0,2023-10-23,1
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2023-10-23,46
Compact Pod Kit,Pod Systems,600,6,1199.0,2023-10-25,147
E-Liquid 30ml,E-Liquids,120,14,299.0,2023-10-25,1
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2023-10-26,39
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2023-10-26,188
Pod System Kit,Pod Systems,800,4,1499.0,2023-10-26,31
Coil Pack (10 pcs),Accessories,200,4,499.0,2023-10-28,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-10-28,132
Lite 200 Puff,Disposable Vapes,100,13,249.0,2023-10-28,1
Advanced Mod,Premium Devices,1800,3,2999.0,2023-10-28,281
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2023-10-29,312
Coil Pack (10 pcs),Accessories,200,4,499.0,2023-10-29,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-10-29,131
E-Liquid 30ml,E-Liquids,120,8,299.0,2023-10-29,1
Tank Glass Replacement,Accessories,150,3,399.0,2023-10-29,1
Advanced Pod Kit,Pod Systems,1200,4,1999.0,2023-10-30,308
Tank Glass Replacement,Accessories,150,7,399.0,2023-10-30,1
Premium 2000 Puff,Disposable Vapes,280,7,799.0,2023-10-30,1
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2023-10-30,1
Battery 18650,Accessories,80,11,249.0,2023-10-30,1
Battery Charger,Accessories,250,4,599.0,2023-11-01,240
Professional Starter Kit,Premium Devices,1500,3,2499.0,2023-11-01,342
Compact Pod Kit,Pod Systems,600,9,1199.0,2023-11-01,138
Zero Nicotine 30ml,E-Liquids,100,15,249.0,2023-11-01,1
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2023-11-01,183
Tropical Mix 500 Puff,Disposable Vapes,150,10,399.0,2023-11-03,1
Battery 18650,Accessories,80,14,249.0,2023-11-03,1
Pod System Kit,Pod Systems,800,6,1499.0,2023-11-03,25
Lite 200 Puff,Disposable Vapes,100,17,249.0,2023-11-03,1
Replacement Pods (4-Pack),Pod Systems,200,10,599.0,2023-11-03,1
Tropical Mix 500 Puff,Disposable Vapes,150,15,399.0,2023-11-09,1
Battery Charger,Accessories,250,5,599.0,2023-11-09,235
Battery 18650,Accessories,80,12,249.0,2023-11-09,1
Zero Nicotine 30ml,E-Liquids,100,13,249.0,2023-11-09,1
Zero Nicotine 30ml,E-Liquids,100,13,249.0,2023-11-10,1
E-Liquid 30ml,E-Liquids,120,18,299.0,2023-11-10,1
Premium 2000 Puff,Disposable Vapes,280,6,799.0,2023-11-10,1
Battery Charger,Accessories,250,2,599.0,2023-11-11,233
Coil Pack (10 pcs),Accessories,200,5,499.0,2023-11-11,1
Classic 500 Puff,Disposable Vapes,150,7,399.0,2023-11-11,1
Tropical Mix 500 Puff,Disposable Vapes,150,7,399.0,2023-11-12,1
Pod System Kit,Pod Systems,800,3,1499.0,2023-11-12,22
High Strength 50mg 30ml,E-Liquids,150,3,399.0,2023-11-12,180
Tank Glass Replacement,Accessories,150,6,399.0,2023-11-12,1
Battery Charger,Accessories,250,6,599.0,2023-11-14,227
High Strength 50mg 30ml,E-Liquids,150,8,399.0,2023-11-14,172
Battery 18650,Accessories,80,21,249.0,2023-11-14,1
Advanced Mod,Premium Devices,1800,4,2999.0,2023-11-15,277
Battery Charger,Accessories,250,5,599.0,2023-11-15,222
Max 3000 Puff,Disposable Vapes,350,7,999.0,2023-11-15,48
High Strength 50mg 30ml,E-Liquids,150,8,399.0,2023-11-16,164
Battery 18650,Accessories,80,16,249.0,2023-11-16,1
Zero Nicotine 30ml,E-Liquids,100,11,249.0,2023-11-16,1
Coil Pack (10 pcs),Accessories,200,5,499.0,2023-11-18,1
Lite 200 Puff,Disposable Vapes,100,9,249.0,2023-11-18,1
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2023-11-18,306
Replacement Pods (4-Pack),Pod Systems,200,5,599.0,2023-11-18,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-11-19,130
Replacement Pods (4-Pack),Pod Systems,200,7,599.0,2023-11-19,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-11-21,129
Advanced Pod Kit,Pod Systems,1200,4,1999.0,2023-11-21,302
Professional Starter Kit,Premium Devices,1500,2,2499.0,2023-11-21,340
Advanced Mod,Premium Devices,1800,4,2999.0,2023-11-21,273
E-Liquid 30ml,E-Liquids,120,14,299.0,2023-11-22,1
Max 3000 Puff,Disposable Vapes,350,8,999.0,2023-11-22,40
Advanced Mod,Premium Devices,1800,5,2999.0,2023-11-22,268
Premium 2000 Puff,Disposable Vapes,280,8,799.0,2023-11-22,1
Advanced Pod Kit,Pod Systems,1200,4,1999.0,2023-11-22,298
Coil Pack (10 pcs),Accessories,200,6,499.0,2023-11-24,1
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2023-11-24,34
Tropical Mix 500 Puff,Disposable Vapes,150,16,399.0,2023-11-24,1
E-Liquid 30ml,E-Liquids,120,12,299.0,2023-11-24,1
Tropical Mix 500 Puff,Disposable Vapes,150,8,399.0,2023-11-25,1
Compact Pod Kit,Pod Systems,600,3,1199.0,2023-11-25,135
Professional Starter Kit,Premium Devices,1500,2,2499.0,2023-11-25,338
Premium 2000 Puff,Disposable Vapes,280,7,799.0,2023-11-25,1
Zero Nicotine 30ml,E-Liquids,100,7,249.0,2023-11-26,1
E-Liquid 30ml,E-Liquids,120,10,299.0,2023-11-26,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-11-27,128
Pod System Kit,Pod Systems,800,6,1499.0,2023-11-27,16
Replacement Pods (4-Pack),Pod Systems,200,11,599.0,2023-11-27,1
E-Liquid 30ml,E-Liquids,120,22,299.0,2023-11-27,1
Classic 500 Puff,Disposable Vapes,150,15,399.0,2023-11-28,1
Tank Glass Replacement,Accessories,150,11,399.0,2023-11-28,1
E-Liquid 100ml Bulk,E-Liquids,300,9,699.0,2023-11-28,25
Zero Nicotine 30ml,E-Liquids,100,11,249.0,2023-11-28,1
Tropical Mix 500 Puff,Disposable Vapes,150,13,399.0,2023-12-01,1
E-Liquid 60ml Premium,E-Liquids,200,10,499.0,2023-12-01,7
Zero Nicotine 30ml,E-Liquids,100,7,249.0,2023-12-02,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-12-02,127
Max 3000 Puff,Disposable Vapes,350,5,999.0,2023-12-02,35
Compact Pod Kit,Pod Systems,600,4,1199.0,2023-12-02,131
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-12-03,126
Coil Pack (10 pcs),Accessories,200,3,499.0,2023-12-03,1
Premium 2000 Puff,Disposable Vapes,280,6,799.0,2023-12-03,1
E-Liquid 60ml Premium,E-Liquids,200,7,499.0,2023-12-03,1
Max 3000 Puff,Disposable Vapes,350,7,999.0,2023-12-07,28
Tank Glass Replacement,Accessories,150,16,399.0,2023-12-07,1
Compact Pod Kit,Pod Systems,600,6,1199.0,2023-12-07,125
Premium 2000 Puff,Disposable Vapes,280,8,799.0,2023-12-07,1
Lite 200 Puff,Disposable Vapes,100,26,249.0,2023-12-07,1
E-Liquid 60ml Premium,E-Liquids,200,8,499.0,2023-12-09,1
Battery Charger,Accessories,250,3,599.0,2023-12-09,219
Zero Nicotine 30ml,E-Liquids,100,7,249.0,2023-12-10,1
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2023-12-10,296
Pod System Kit,Pod Systems,800,7,1499.0,2023-12-14,9
E-Liquid 30ml,E-Liquids,120,16,299.0,2023-12-14,1
Lite 200 Puff,Disposable Vapes,100,31,249.0,2023-12-14,1
Zero Nicotine 30ml,E-Liquids,100,11,249.0,2023-12-14,1
Advanced Mod,Premium Devices,1800,5,2999.0,2023-12-15,263
Premium 2000 Puff,Disposable Vapes,280,10,799.0,2023-12-15,1
Battery 18650,Accessories,80,19,249.0,2023-12-15,1
Professional Starter Kit,Premium Devices,1500,2,2499.0,2023-12-15,336
Tank Glass Replacement,Accessories,150,8,399.0,2023-12-15,1
Battery Charger,Accessories,250,3,599.0,2023-12-16,216
Lite 200 Puff,Disposable Vapes,100,17,249.0,2023-12-16,1
E-Liquid 60ml Premium,E-Liquids,200,8,499.0,2023-12-16,1
Tropical Mix 500 Puff,Disposable Vapes,150,7,399.0,2023-12-17,1
Compact Pod Kit,Pod Systems,600,3,1199.0,2023-12-17,122
Battery 18650,Accessories,80,6,249.0,2023-12-17,1
Classic 500 Puff,Disposable Vapes,150,14,399.0,2023-12-18,1
Advanced Pod Kit,Pod Systems,1200,4,1999.0,2023-12-18,292
Temperature Control Device,Premium Devices,3000,2,4999.0,2023-12-18,124
High Strength 50mg 30ml,E-Liquids,150,7,399.0,2023-12-18,157
E-Liquid 60ml Premium,E-Liquids,200,11,499.0,2023-12-18,1
Premium 2000 Puff,Disposable Vapes,280,11,799.0,2023-12-22,1
Temperature Control Device,Premium Devices,3000,2,4999.0,2023-12-22,122
High Strength 50mg 30ml,E-Liquids,150,3,399.0,2023-12-23,154
